conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,link gambar
1932048608951726181,Mon Jun 09 12:27:25 +0000 2025,0,@ccliawrr Call me Vioo.. Biar tidak susah.. Mmmm sukaaa bangeet. Lagi suka parfum yang aroma Woody?,1932051907977379850,,ccliawrr,in,,0,1,0,https://x.com/undefined/status/1932051907977379850,2758662784,,
1932033288946041203,Mon Jun 09 11:13:26 +0000 2025,537,Hidden gem parfum lokal unik Wangi jasmine tapi gak horror ‍↔️ perpaduan aroma citrus-jasmine-woody. wanginya fresh tpi soft ENAKKK bgttt!! https://t.co/OG3vTGip3h,1932033288946041203,https://pbs.twimg.com/media/Gs_2CA1agAAH0du.jpg,,in,,20,42,457,https://x.com/undefined/status/1932033288946041203,890150426,,
1932009536920883593,Mon Jun 09 09:39:03 +0000 2025,0,Parfum paling laris dari Aerostreet ini memiliki dua ukuran yang dijual mulai dari Rp 30 ribu. Dari aroma segar manis hingga woody. https://t.co/P9KGsSpdHE,1932009536920883593,,,in,,0,0,0,https://x.com/undefined/status/1932009536920883593,1404018642,,
1931939636655608045,Mon Jun 09 05:01:17 +0000 2025,143,MY DAY &amp; NIGHT PERFUME Keduanya pas banget dipakai bergantian! Kalau pagi aku suka aroma floral yang soft &amp; aroma fresh citrus - woody buat malam. https://t.co/77VrG6IhLs,1931939636655608045,https://pbs.twimg.com/media/Gs-g2zobsAANMj7.jpg,,in,,9,25,112,https://x.com/undefined/status/1931939636655608045,1513003498186887168,,
1931905594371494064,Mon Jun 09 02:46:23 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/xY2HA2yoWi https://t.co/euQosDAcwE,1931905687992562068,https://pbs.twimg.com/amplify_video_thumb/1931905610897072128/img/zUTAay1ZdasNwo0q.jpg,dinossorry,in,,0,1,0,https://x.com/undefined/status/1931905687992562068,1068431395,,
1931737980575859053,Sun Jun 08 19:27:58 +0000 2025,2,Parfum Monacruz Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas Link : https://t.co/MwmM9DfMnT https://t.co/0IoDyRZwRa,1931795353814376548,https://pbs.twimg.com/amplify_video_thumb/1931795285174636544/img/cTIi2jvbAgSn0Qe-.jpg,AreaCakung,in,,0,1,0,https://x.com/undefined/status/1931795353814376548,776714426904784896,,
1931736739036717460,Sun Jun 08 15:35:52 +0000 2025,1,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/i8j4ErpM02 https://t.co/07NnlDK78e,1931736945341940080,https://pbs.twimg.com/amplify_video_thumb/1931736876748279810/img/KUTtR84TnquiD02a.jpg,coyquet,in,,0,1,0,https://x.com/undefined/status/1931736945341940080,4673819839,,
1931715781345349976,Sun Jun 08 14:11:46 +0000 2025,0,finally ada parfum yg wanginya woody spicy &amp; sweet nya nyatu bgt!!! dry down nya soft dan aroma manisnya tuh ga bikin pusing. luvvvv bgt!! cuss cobain mumpung masih diskon harga launching https://t.co/BSlazeVEQu https://t.co/KkNY6Rg2OA https://t.co/35CJhhU7Ae,1931715781345349976,https://pbs.twimg.com/media/Gs7VQM9aIAAJ25H.jpg,,in,,0,0,0,https://x.com/undefined/status/1931715781345349976,1834162557126672386,,
1931632147816993065,Sun Jun 08 08:39:26 +0000 2025,0,Woody dan resinous dari cedarwood dengan sentuhan jasmine yang elegan. Aroma lembut hangat gitu sih.,1931632147816993065,,,in,,0,0,0,https://x.com/undefined/status/1931632147816993065,1871543548912467969,,
1931430489442894202,Sat Jun 07 19:18:07 +0000 2025,0,Cek Parfum premium cowo tahan lama 24jam edp premium 35ml terlaris banyak pilihan aroma Woody dengan harga Rp12.900. Dapatkan di Shopee sekarang! https://t.co/74J1WOq0zh https://t.co/dK6Gs2oqJD,1931430489442894202,https://pbs.twimg.com/media/Gs3RyvObAAA5JIm.jpg,,in,,0,0,0,https://x.com/undefined/status/1931430489442894202,1912897595623849984,,
1931382402280247683,Sat Jun 07 18:25:45 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/MwmM9DfMnT https://t.co/W7hLBBRm6l,1931417309832413489,https://pbs.twimg.com/amplify_video_thumb/1931417243512123392/img/caSWU8N1eNC6ipIS.jpg,AreaCakung,in,,0,1,0,https://x.com/undefined/status/1931417309832413489,776714426904784896,,
1931016124214489161,Fri Jun 06 19:26:27 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/JlDYxusTPk https://t.co/JCYh15mOde,1931070196451795152,https://pbs.twimg.com/amplify_video_thumb/1931070132224466944/img/ybvFsS8iAZFKZA9U.jpg,Agen_Jajan,in,,0,1,0,https://x.com/undefined/status/1931070196451795152,1462613960,,
1931014602328031441,Fri Jun 06 15:47:27 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/MwmM9DfMnT https://t.co/LcThJdatAR,1931015086707196214,https://pbs.twimg.com/amplify_video_thumb/1931015005807501312/img/AYT5Te5m7o9GVLIA.jpg,AreaCakung,in,,0,1,0,https://x.com/undefined/status/1931015086707196214,776714426904784896,,
1931006752809693432,Fri Jun 06 15:14:20 +0000 2025,0,Cek Nony Perfume - Parfum Aigner Blue Emotion - Parfum Pria Tahan Lama Aroma Fresh Cool Maskulin Woody dengan harga Rp48.950. Dapatkan di Shopee sekarang! https://t.co/p3IbAWV2iI https://t.co/GpnC42bI35,1931006752809693432,https://pbs.twimg.com/media/GsxQZ91awAAMVRU.jpg,,in,,0,0,0,https://x.com/undefined/status/1931006752809693432,1779721811514802176,,
1930864594861588575,Fri Jun 06 05:49:27 +0000 2025,0,CALLUNA Parfum Woody Bundling 30ml Unisex Pria Wanita Aroma Segar Maskulin Best Seller Tahan Lama Fresh dengan harga Rp98.000. Dapatkan di Shopee sekarang! https://t.co/AA9YTNLP4O https://t.co/P0VmEx8IkI,1930864594861588575,https://pbs.twimg.com/media/GsvPHcVa0AAJLiw.jpg,,in,,0,0,0,https://x.com/undefined/status/1930864594861588575,211111321,,
1930840587273691178,Fri Jun 06 04:14:03 +0000 2025,0,Cowok wajib punya ini. Aroma maskulin elegan dan tahan lama seharian. Armaf Club De Nuit Intense Man 105 mL EDT Tahan hingga 8+ jam Wangi fresh woody dan berkarakter Coba sendiri dan rasakan bedanya https://t.co/U16OKNXOJY #garagaraLazada https://t.co/iT89RrNVqg,1930840587273691178,https://pbs.twimg.com/media/Gsu5SCBbAAAL4Cl.jpg,,in,,0,1,0,https://x.com/undefined/status/1930840587273691178,1606662156325642240,,
1930632859502383325,Thu Jun 05 14:28:37 +0000 2025,0,Mencoba variant baru daiso perfume personally ak lbh suka yg no 02 omnia woody krn seger bgt kyk aroma pohon an gt klo no 06 vanila night lebih soft gt aromanya tp enak jg https://t.co/AQfOjmtyY1,1930632859502383325,https://pbs.twimg.com/media/Gsr8WI7aoAEpIK7.jpg,,in,,0,1,0,https://x.com/undefined/status/1930632859502383325,1174390904792047616,,
1930622347557654682,Thu Jun 05 13:46:51 +0000 2025,2,Disuruh full wear biar di maharin ni parfum Benar benar Niche parfum yang mass pleasing banget di mana transisi notes nya tuh halus banget dan yup ini kompleks banget aroma nya Bubble scent Woody Aromatic Floral Untuk SPL? Jangan di tanya jarak 2.meter masih keciuman https://t.co/Cx699WpFQs,1930622347557654682,https://pbs.twimg.com/media/GsryyWHawAEGeYa.jpg,,in,,0,1,0,https://x.com/undefined/status/1930622347557654682,1744664755841978368,,
1929899682811261052,Thu Jun 05 12:27:27 +0000 2025,3,Top: mandarin (green) mint orange (bitter) Middle: rosemary neroli Base: cashmeran sap (green) cedarwood Bayangin pakai parfum ini sambil liat sunset di pinggir pantai. Fresh aromatic woody mixed jadi aroma yg menenangkan. https://t.co/m5zJm9UvI5,1930602365952127208,https://pbs.twimg.com/media/GsrgnhSa4AACssC.jpg,mbaditaaa,in,,0,1,0,https://x.com/undefined/status/1930602365952127208,1346080130,,
1929899682811261052,Thu Jun 05 12:22:42 +0000 2025,36,EXTRAIT DE PERFUME VERITES ADA 6 VARIAN BTW. Santorini Sunset ga kalah fresh. Spicy dan citrusy https://t.co/8F2oBNghbj Awal spray aroma fresh mandarin orange bitter orange mint. Rosemary kasih kesan aromatic untuk dry downnya aroma woody tipis. https://t.co/RFVkh1WdzJ,1930601170701275604,https://pbs.twimg.com/media/GsrfiCsa8AAMozf.jpg,mbaditaaa,in,,0,1,35,https://x.com/undefined/status/1930601170701275604,1346080130,,
1930440726380458439,Thu Jun 05 01:45:09 +0000 2025,2,Suka banget sama aroma parfum yg manis lembut woody ,1930440726380458439,,,in,,0,0,0,https://x.com/undefined/status/1930440726380458439,1797276143537844224,,
1930436166408647110,Thu Jun 05 01:32:25 +0000 2025,1,4. Nautica Voyage EDT Parfum woody aquatic ini punya wangi yang fresh aroma linear dengan nuansa mentimun cocok dipakai di siang hari dipakai di pusat kebugaran acara santai dan kantor. Tahan kurang lebih 6-7 jam. https://t.co/loXPmuCDcE https://t.co/Rafd8DJUqz,1930437519541448875,,ayanamasaha,in,,0,1,0,https://x.com/undefined/status/1930437519541448875,1692090059640778753,,
1930436166408647110,Thu Jun 05 01:30:36 +0000 2025,1,2. Armaf Tag Him EDP Masih di seputaran Woody Spicy fragrance klon dari Bleu De Chanel. Punya wangi yang fresh dan clean aroma citrus menguar di awal lalu ke aroma woody spicy yang menyenangkan sayangnya tidak cukup tahan lama sekitar 5 jam-an. https://t.co/lIuRK7t3hb,1930437063910011285,,ayanamasaha,in,,0,1,0,https://x.com/undefined/status/1930437063910011285,1692090059640778753,,
1930436166408647110,Thu Jun 05 01:29:42 +0000 2025,2,1. Armaf club de nuit: Parfum Woody Spicy ini dibuka dengan wangi lemon yang bak nuklir transisi dari aroma smoky- frutiness di pertengahan ke aroma manis musky dan earthy ini cukup luar biasa. https://t.co/zfAJk0sfR2,1930436836972998717,https://pbs.twimg.com/media/GspKEqfasAMSO1c.jpg,ayanamasaha,in,,0,1,0,https://x.com/undefined/status/1930436836972998717,1692090059640778753,,
1930289519242424625,Thu Jun 05 00:36:15 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/JlDYxusTPk https://t.co/wOULeiSF1k,1930423387480043954,https://pbs.twimg.com/amplify_video_thumb/1930423305900900352/img/IHzeYnUrtJChML1Y.jpg,Agen_Jajan,in,,0,1,0,https://x.com/undefined/status/1930423387480043954,1462613960,,
1930287386514338304,Wed Jun 04 15:35:50 +0000 2025,0,Cek Nony Perfume - Parfum Aigner Blue Emotion - Parfum Pria Tahan Lama Aroma Fresh Cool Maskulin Woody dengan harga Rp33.000. Dapatkan di Shopee sekarang! https://t.co/T9ChhzZGYP https://t.co/Rsw6Hx0Zad,1930287386514338304,https://pbs.twimg.com/media/GsnCJIzasAQr3Um.jpg,,in,,0,0,0,https://x.com/undefined/status/1930287386514338304,1708401939892117504,,
1930287334605631628,Wed Jun 04 15:35:38 +0000 2025,0,Cek Nony Perfume - Parfum Aigner Blue Emotion - Parfum Pria Tahan Lama Aroma Fresh Cool Maskulin Woody dengan harga Rp33.000. Dapatkan di Shopee sekarang! https://t.co/T9ChhzZGYP https://t.co/n9ETWIb7qz,1930287334605631628,https://pbs.twimg.com/media/GsnCGBxacAAgr6_.jpg,,in,,0,0,0,https://x.com/undefined/status/1930287334605631628,1708401939892117504,,
1928314357844214131,Wed Jun 04 15:10:49 +0000 2025,0,@BMRORAA Hai Rora! Mmm kalau parfum jujur lagi cari-cari parfum baruu nih.. kamu ada saran aroma parfum enak yang unisex gaaaa? Biasanya parfumku wangi woody tapi. Besok mau coba aroma durian montong oke ga yaaa,1930281092462063822,,BMRORAA,in,,0,1,0,https://x.com/undefined/status/1930281092462063822,773912539658878976,,
1930183060760526983,Wed Jun 04 11:13:35 +0000 2025,1,DAHLIA PEWANGI RUANGAN https://t.co/gyZNWUMiLe https://t.co/vdiCq2VGcO dahlia heritage cendana padasmana ini wanginya tuh calm tapi dalem ada kesan woody yang warm banget cocok buat yang suka aroma maskulin klasik tapi ga nyengat sementara teh keraton tuh aromanya https://t.co/q1huC8dkT3,1930221390440878405,https://pbs.twimg.com/media/GsmGHm8asAQHE05.jpg,roselymarchela,in,,0,1,0,https://x.com/undefined/status/1930221390440878405,1926811093,,
1930178039419425115,Wed Jun 04 11:13:13 +0000 2025,1,DAHLIA PEWANGI RUANGAN https://t.co/gyZNWUMQAM https://t.co/vdiCq2We2m dahlia heritage cendana padasmana ini wanginya tuh calm tapi dalem ada kesan woody yang warm banget cocok buat yang suka aroma maskulin klasik tapi ga nyengat sementara teh keraton tuh aromanya https://t.co/nDMMPqimY6,1930221297260474456,https://pbs.twimg.com/media/GsmGCCWasAU7nXS.jpg,roselymarchela,in,,0,1,0,https://x.com/undefined/status/1930221297260474456,1926811093,,
1929824601472995540,Wed Jun 04 08:03:53 +0000 2025,0,DAHLIA PEWANGI RUANGAN https://t.co/gyZNWUMiLe https://t.co/vdiCq2VGcO dahlia heritage cendana padasmana ini wanginya tuh calm tapi dalem ada kesan woody yang warm banget cocok buat yang suka aroma maskulin klasik tapi ga nyengat sementara teh keraton tuh aromanya https://t.co/M3ZOgiqeq3,1930173648393933051,https://pbs.twimg.com/media/GslasiDasAIi9CY.jpg,roselymarchela,in,,0,0,0,https://x.com/undefined/status/1930173648393933051,1926811093,,
1930074322166788505,Wed Jun 04 01:29:26 +0000 2025,0,dan ini detail notesnya. definisi wangi teh jasmine woody yg blendingnya pas dan aroma manisnya nggak too much. untuk pecinta wangi teh&amp;melati wajib coba!! https://t.co/mEwriBhSEz,1930074382371827965,https://pbs.twimg.com/media/GskAaQbasAglIyr.jpg,ulfah_pakeH,in,,0,0,0,https://x.com/undefined/status/1930074382371827965,1239933136189845504,,
1929896648228122980,Tue Jun 03 19:48:54 +0000 2025,4,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/JlDYxusTPk https://t.co/DBMu8nNAof,1929988685921169446,https://pbs.twimg.com/amplify_video_thumb/1929988617902141446/img/RKMBssGAZGYF_AmF.jpg,Agen_Jajan,in,,0,1,0,https://x.com/undefined/status/1929988685921169446,1462613960,,
1929960705102631352,Tue Jun 03 17:57:43 +0000 2025,0,Cek Nony Perfume - Parfum Aigner Blue Emotion - Parfum Pria Tahan Lama Aroma Fresh Cool Maskulin Woody dengan harga Rp48.950. Dapatkan di Shopee sekarang! https://t.co/0ayrCnL7Aq https://t.co/bo6XnYY59P,1929960705102631352,https://pbs.twimg.com/media/GsiZCIGasAMqYrU.jpg,,in,,0,0,0,https://x.com/undefined/status/1929960705102631352,1850194729327378432,,
1929929050614837487,Tue Jun 03 16:12:07 +0000 2025,0,@AtmaOmeprazole Pakai Kak. Kebetulan pakai aroma woody sedikit ada lavender untuk menghindari nyamuk nakal juga sih.,1929934130218971248,,AtmaOmeprazole,in,,0,1,0,https://x.com/undefined/status/1929934130218971248,1784412592511021056,,
1929862481733997014,Tue Jun 03 11:27:25 +0000 2025,0,Hari ini baru keturutan buat tahu aroma Unke Naru by Nicsap yg rilis di 2023 lalu scr random udah masuk list sejak lama random bisa sedikit nyobain aromanya. Aromanya memang sesuai ekspektasi sangat Nicsap sekali yah yang pecinta alam dan membumi. Woody fresh tp manis calming,1929862481733997014,,,in,,0,0,0,https://x.com/undefined/status/1929862481733997014,1843710587739746305,,
1929853909763608972,Tue Jun 03 10:53:45 +0000 2025,1,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/i8j4ErpM02 https://t.co/Z14ODwH86l,1929854011563454897,https://pbs.twimg.com/amplify_video_thumb/1929853944177766400/img/fVsMU_7szJd81oLy.jpg,coyquet,in,,0,1,0,https://x.com/undefined/status/1929854011563454897,4673819839,,
1929828644903702617,Tue Jun 03 09:13:00 +0000 2025,0,Terus tibalah gue sniffing varian Lost in Italian Sea kenapa gue suka karena ini aromanya clean tapi gak strong bikin mood pagi2 jadi asik. White musknya juga oke dan ada campuran aroma floral dan woody yang bikin gue langsung klik juga dengan varian ini. ️,1929828655532069163,,rst_prst,in,,0,1,0,https://x.com/undefined/status/1929828655532069163,38191240,,
1929817801969356832,Tue Jun 03 08:54:14 +0000 2025,29,DAHLIA PEWANGI RUANGAN https://t.co/h15cQdkqz3 https://t.co/pvAKHdtidB dahlia heritage cendana padasmana ini wanginya tuh calm tapi dalem ada kesan woody yang warm banget cocok buat yang suka aroma maskulin klasik tapi ga nyengat sementara teh keraton tuh aromanya https://t.co/qjKhJXc6HD,1929823931227054582,https://pbs.twimg.com/media/GsgcoYwb0AIQeW_.jpg,roselymarchela,in,,0,4,2,https://x.com/undefined/status/1929823931227054582,1926811093,,
1929779720432033850,Tue Jun 03 05:58:34 +0000 2025,9,Kapan pake FITUR? Gunakan saat target audiens: - Udah sadar masalahnya - Butuh info teknis/logis buat ambil keputusan - Lagi membandingkan beberapa merk produk Contoh produk parfum: Aroma parfumnya citrus woody dengan top note lemon dan bergamot. Tahan 6-8 jam.,1929779725553357024,,razantataa,in,,0,1,0,https://x.com/undefined/status/1929779725553357024,548998445,,
1929091421933318539,Tue Jun 03 05:11:58 +0000 2025,0,@topmarkotop21 @bertatapan Aku suka aroma Woody sama rose. Tapi itu kalo menurutmu itu lebih kuat aroma rosenya. Wanginya kalem banget sangat mudah di terima di hidung. Kalo bunganya itu kena air jadi kek lilin sih bukan sabun.,1929767996861698554,,topmarkotop21,in,,0,0,0,https://x.com/undefined/status/1929767996861698554,1330889448,,
1929739434146386004,Tue Jun 03 03:18:28 +0000 2025,0,Cek Parfum Pria Wanita Tahan Lama dan Wangi Aroma Woody premium Vanilla cake Edp 35 Ml dengan harga Rp12.900. Dapatkan di Shopee sekarang! https://t.co/2kRYegqGEg https://t.co/Dg1gFf47o7,1929739434146386004,https://pbs.twimg.com/media/GsfPydnb0AEExTj.jpg,,in,,0,0,0,https://x.com/undefined/status/1929739434146386004,1241534758577786880,,
1928314357844214131,Tue Jun 03 02:40:32 +0000 2025,1,@bahgchan salam kenal juga kak bangchan! aroma woody tuh kaya kayu di hutan-hutan gitu kah? kalo aku suka aroma yang kaya habis mandi terus pas lagi di pantai :3,1929729885989372122,,bahgchan,in,,0,1,0,https://x.com/undefined/status/1929729885989372122,949674775,,
1929564751337529433,Mon Jun 02 22:22:35 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/i8j4ErpM02 https://t.co/xM9p8g7BM1,1929664973493703015,https://pbs.twimg.com/amplify_video_thumb/1929664876492075008/img/xcyj-71w-d5uB4dH.jpg,coyquet,in,,0,1,0,https://x.com/undefined/status/1929664973493703015,4673819839,,
1929455153004044768,Mon Jun 02 08:28:50 +0000 2025,0,Cek LONKOOM Black Oud/ Rose Oud Woody isi 100ml Parfum Tahan Lama Aroma Fresh Segar | Soft Lembut untuk Cowok Cewek Unisex | Parfum Couple Suami Istri dengan harga Rp169.000. Dapatkan di Shopee sekarang! https://t.co/cxAwHjRzvn https://t.co/DKbCO7HQV8,1929455153004044768,https://pbs.twimg.com/media/GsbNO6SaoAAjcQk.jpg,,in,,0,0,0,https://x.com/undefined/status/1929455153004044768,1036422983194013696,,
1929435159012499723,Mon Jun 02 07:09:45 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/MoXhS8JUnZ https://t.co/mGnJ77vsVY,1929435250767122903,https://pbs.twimg.com/amplify_video_thumb/1929435183864012800/img/fVn4g6eVD3liZZph.jpg,karinayusz,in,,0,1,1,https://x.com/undefined/status/1929435250767122903,520791992,,
1929390749591711965,Mon Jun 02 04:12:55 +0000 2025,0,Cek Harsa - Signature Man Parfume Pria Aroma Fresh Woody Powdery Citrus dengan harga Rp55.965. Dapatkan di Shopee sekarang! https://t.co/Dw0JTPmx32 https://t.co/cRgznCB0ss,1929390749591711965,https://pbs.twimg.com/media/GsaSoxMasAAwRiJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1929390749591711965,551744354,,
1929350083620868288,Mon Jun 02 01:55:06 +0000 2025,0,Dunhill Blue | EDP 30ML Parfum pria dgn aroma segar bersih dan maskulin fresh woody inspired by Dunhill Blue (Fresh). Cocok banget untuk aktivitas harian kerja atau santai. °Eau De Parfume (EDP) °30ml °ketahanan aroma: 6-8 jam https://t.co/iRPTpqySRs,1929356065801400689,https://pbs.twimg.com/media/GsZzHdkaEAAZnNK.jpg,inxpnity,in,,0,1,0,https://x.com/undefined/status/1929356065801400689,1098216603764719616,,
1929201726306787405,Sun Jun 01 20:09:24 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/JlDYxuslZM https://t.co/JO4aDxcUxY,1929269069154332824,https://pbs.twimg.com/amplify_video_thumb/1929268989634727936/img/ndu_Ke0JoCh4A3RU.jpg,Agen_Jajan,in,,0,1,0,https://x.com/undefined/status/1929269069154332824,1462613960,,
1929204852384571864,Sun Jun 01 15:54:58 +0000 2025,1,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/i8j4Erpeau https://t.co/Ka8QQ76ik7,1929205036606791793,https://pbs.twimg.com/amplify_video_thumb/1929204953236852737/img/ZPE_9xm3NwmbV7H3.jpg,coyquet,in,,0,1,0,https://x.com/undefined/status/1929205036606791793,4673819839,,
1929109194063454650,Sun Jun 01 09:34:50 +0000 2025,3,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/i8j4ErpM02 https://t.co/fUaD5mDhbI,1929109375421141075,https://pbs.twimg.com/amplify_video_thumb/1929109290599743488/img/zwjgciocGcu93U40.jpg,coyquet,in,,0,1,0,https://x.com/undefined/status/1929109375421141075,4673819839,,
1929017460524519682,Sun Jun 01 03:29:36 +0000 2025,0,Nony Perfume - Parfum Aigner Blue Emotion - Parfum Pria Tahan Lama Aroma Fresh Cool Maskulin Woody dengan harga Rp33.000 https://t.co/KXK1LzdxY7,1929017460524519682,https://pbs.twimg.com/media/GsU_FctaMAA4jLJ.png,,in,,0,1,0,https://x.com/undefined/status/1929017460524519682,1507734706208473102,,
1928837189313475041,Sat May 31 23:06:05 +0000 2025,0,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/JlDYxuslZM https://t.co/8wuhTDsmlq,1928951141682778352,https://pbs.twimg.com/amplify_video_thumb/1928951042361929728/img/gK8_YkK4HmikqYm7.jpg,Agen_Jajan,in,,0,1,0,https://x.com/undefined/status/1928951141682778352,1462613960,,
1928838199121686958,Sat May 31 15:38:17 +0000 2025,2,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/i8j4Erpeau https://t.co/30f3tn3Uyp,1928838450620318047,https://pbs.twimg.com/amplify_video_thumb/1928838378348597248/img/v97QC3Yt9DJpkrha.jpg,coyquet,in,,0,1,0,https://x.com/undefined/status/1928838450620318047,4673819839,,
1928741678229098751,Sat May 31 13:29:16 +0000 2025,0, Hmns Untitled Aroma 01 https://t.co/xakhN5Imym Ini tuh wanginya bisa untuk unisex but lean to masculine. Openingnya fresh kayak lagi dihutan tapi pas dry down dia jadi lebih woody dan agak sedikit creamy! Ngasih kesan yang warm &amp; calm. Full notesnya bisa cek disini https://t.co/orFsOcW2RA,1928805983846838663,https://pbs.twimg.com/media/GsR-z8vaMAAJLnS.jpg,nanaspineapel,in,,1,1,0,https://x.com/undefined/status/1928805983846838663,1239946658697187328,,
1928684235415498760,Sat May 31 05:25:29 +0000 2025,0,Cek (BELI 1 DAPAT 2) PARFUM PRIA DAN WANITA GARUDA ORIGINAL Woody - AROMA KHAS PRAMUGARI dengan harga Rp57.670. Dapatkan di Shopee sekarang! #LaCasaDeLosFamososCol https://t.co/0ubuNRurUP https://t.co/YErkN4tq8v,1928684235415498760,https://pbs.twimg.com/media/GsQQFn1aMAEJTG2.jpg,,in,,0,0,0,https://x.com/undefined/status/1928684235415498760,1860529299633373186,,
1928662399415914918,Sat May 31 03:59:17 +0000 2025,0,Tobacco Royale aku kira bakal wangi tembakau yang strong &amp; rempah banget tapi ternyata nggak. ini wanginya tuh lebih ke woody fresh dan warm gituu. manly banget tapi masih bisa dipake cewek (apalagi kalo km suka aroma citrus). dan yap tahan 8 12 jam jugaa https://t.co/T70CsIVXLL,1928662540193513939,https://pbs.twimg.com/media/GsP8WZ1aMAMPT1t.jpg,berisikege,in,,0,1,0,https://x.com/undefined/status/1928662540193513939,1651239113108996098,,
1928644341297533289,Sat May 31 02:46:58 +0000 2025,0,Cek Reed Diffuser Aroma Floral Woody - A Much Better Living Room dengan harga Rp269.000. Dapatkan di Shopee sekarang! https://t.co/ayHpggE4Dx https://t.co/lzTk6uUsnl,1928644341297533289,https://pbs.twimg.com/media/GsPrwOzaMAEPu0h.jpg,,in,,0,0,0,https://x.com/undefined/status/1928644341297533289,1683160876780765185,,
1928472340825768196,Fri May 30 23:25:15 +0000 2025,1,Monacruz Parfume Dark Lucifer Woody EDP varian parfume terbaru dengan karakter aroma yang hangat dan lembut. Mencerminkan kemewahan yang elegan dan berkelas https://t.co/JlDYxuslZM https://t.co/ldKJyQkxh5,1928593580030857581,https://pbs.twimg.com/amplify_video_thumb/1928593505020162050/img/Wiwgb_vVGGnvDhc7.jpg,Agen_Jajan,in,,0,2,0,https://x.com/undefined/status/1928593580030857581,1462613960,,
1928287308534382911,Fri May 30 03:35:06 +0000 2025,0,@hajokwang aroma woody banget kalo kamu suka parfum yang aroma woody kayaknya bakalan suka bngt sih. awal nyemprot tuh strong banget pls tapi enak kok jujur nih parfum ganteng wkwkwk rate dari aku buat parfum ini 7/10,1928294068435763495,,hajokwang,in,,0,1,0,https://x.com/undefined/status/1928294068435763495,1614400478347137024,,
1928251298987557158,Fri May 30 00:45:09 +0000 2025,1,Wangi Segar dan Harum PARFUM VIRAL BELI 1 DAPAT 4 MR CRSH HRNY STAYCATION SIDE EFFECT AROMA COWOK CEWEK Woody Perempuan Fruity Uniseks https://t.co/Fi0cjeu7mq,1928251298987557158,,,in,,0,0,0,https://x.com/undefined/status/1928251298987557158,1174559783539466240,,
1927984014721204734,Thu May 29 07:03:03 +0000 2025,0,rekomendasi parfum dan body mist yang wajib masuk wishlist kamu. Mulai dari aroma manis hingga woody yang elegan https://t.co/N14Au5MDeX,1927984014721204734,,,in,,0,0,0,https://x.com/undefined/status/1927984014721204734,1404018642,,
